2005-02-07 13:00:00,4.9596,4.9768,4.9397,4.946,37027110
2005-02-07 14:00:00,4.946,4.9846,4.926,4.9303,51344812
2005-02-07 15:00:00,4.9303,4.9813,4.8695,4.8834,138087773
2005-02-07 16:00:00,4.8837,4.9431,4.8807,4.8991,3949306
2005-02-07 17:00:00,4.8991,4.9016,4.8892,4.8892,818618
2005-02-07 18:00:00,4.8904,4.9016,4.8879,4.8879,95958
2005-02-08 08:00:00,4.8919,4.9066,4.8705,4.8772,1019686
2005-02-08 09:00:00,4.8742,4.9502,4.8451,4.947,106694221
2005-02-08 10:00:00,4.9453,4.9818,4.9303,4.9455,129397485
2005-02-08 11:00:00,4.946,4.9552,4.9091,4.9149,48090905
2005-02-08 12:00:00,4.9137,4.9537,4.9066,4.9395,43068589
2005-02-08 13:00:00,4.9387,4.9559,4.9196,4.9415,25044402
2005-02-08 14:00:00,4.9415,4.9475,4.8879,4.8969,36066845
2005-02-08 15:00:00,4.8966,4.9494,4.8937,4.9467,67988161
2005-02-08 16:00:00,4.947,4.9512,4.9343,4.9452,2925526
2005-02-08 17:00:00,4.9465,4.9534,4.9452,4.9534,392465
2005-02-08 18:00:00,4.9539,4.9649,4.9539,4.9649,142812
2005-02-09 08:00:00,4.9813,5.0184,4.9751,5.0075,4054820
2005-02-09 09:00:00,5.0062,5.0212,4.9562,5.0075,75423611
2005-02-09 10:00:00,5.0082,5.0184,4.9577,4.9589,82147762
2005-02-09 11:00:00,4.9579,4.9756,4.9328,4.9328,42516685
2005-02-09 12:00:00,4.933,4.9339,4.8546,4.8625,69300061
2005-02-09 13:00:00,4.8628,4.8907,4.799,4.8423,128484472
2005-02-09 14:00:00,4.8428,4.8528,4.7512,4.7569,109667125
2005-02-09 15:00:00,4.7569,4.7796,4.7188,4.7726,165000193
2005-02-09 16:00:00,4.7691,4.807,4.7186,4.7726,4779008
2005-02-09 17:00:00,4.7716,4.7731,4.7353,4.7696,10238073
2005-02-09 18:00:00,4.7721,4.7734,4.7721,4.7731,124385
2005-02-10 08:00:00,4.7945,4.8045,4.7758,4.7895,1464589
2005-02-10 09:00:00,4.7913,4.7913,4.6712,4.6882,153949166
2005-02-10 10:00:00,4.6882,4.7074,4.6182,4.6364,161645023
2005-02-10 11:00:00,4.6376,4.7293,4.614,4.7173,108982805
2005-02-10 12:00:00,4.7188,4.7375,4.6824,4.7233,79393234
2005-02-10 13:00:00,4.7233,4.7771,4.6847,4.7671,78667765
2005-02-10 14:00:00,4.7654,4.7768,4.656,4.6716,96864192
2005-02-10 15:00:00,4.6717,4.6974,4.6513,4.682,77024389
2005-02-10 16:00:00,4.6829,4.6839,4.6575,4.6695,2749589
